tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt1179031,2014,Audience Award,,False,False,Cold in July,nm0585344,Jim Mickle,Cold in July,2014.0,Others,2157695
tt2714900,2014,Audience Award,,False,False,Finding Vivian Maier,nm5525244,John Maloof,Finding Vivian Maier,2013.0,Others,4276476
tt3186318,2014,Audience Award,,False,False,Hellion,nm0133773,Kat Candler,Hellion,2014.0,Drama,119458
tt2382396,2014,Audience Award,,False,False,Joe,nm0337773,David Gordon Green,Joe,2014.0,Others,3023409
tt2581244,2014,Audience Award,,False,False,Life After Beth,nm1337885,Jeff Baena,Life After Beth,2014.0,Comedy,389344
tt3455740,2014,Audience Award,,False,False,Set Fire to the Stars,nm0323758,Andy Goddard,Set Fire to the Stars,2015.0,Others,9166
tt2962726,2014,Audience Award,,False,False,The Anomaly,nm0164929,Noel Clarke,The Anomaly,2015.0,Others,142433
tt2403021,2014,Audience Award,,False,False,The Green Inferno,nm0744834,Eli Roth,The Green Inferno,2015.0,Others,21327875
tt1571249,2014,Audience Award,,False,False,The Skeleton Twins,nm2574897,Craig Johnson,The Skeleton Twins,2014.0,Comedy,12083839
tt1837574,2014,The Michael Powell Award for Best British Feature Film,,False,False,Hyena,nm1976116,Gerard Johnson,Hyena,2015.0,Others,7508
tt2395417,2014,The Michael Powell Award for Best British Feature Film,,False,True,Still Life,nm0664667,Uberto Pasolini,Still Life,2013.0,Drama,2740451
tt3118696,2014,Best International Feature Film,,False,False,Club Sandwich,nm0251774,Fernando Eimbcke,Club Sandwich,2014.0,Comedy,3494
tt3180582,2014,Best International Feature Film,,False,False,Concrete Clouds,nm0153974,Lee Chatametikool,Concrete Clouds,2014.0,Drama,16111
tt3265462,2014,Best International Feature Film,,False,False,Han Gong-ju,nm3964742,Su-jin Lee,Han Gong-ju,2014.0,Drama,1730762
tt3089978,2014,Best International Feature Film,,False,False,Sorrow and Joy,nm0540295,Nils Malmros,Sorrow and Joy,2015.0,Drama,2734010
tt3465916,2014,Best International Feature Film,,False,True,Stations of the Cross,nm0117698,Dietrich Brüggemann,Stations of the Cross,2015.0,Drama,81394
tt3103326,2014,Best Documentary Feature Film,,False,True,Manakamana,nm5856477,Stephanie Spray,Manakamana,2013.0,Others,65546
tt3102356,2014,Best Documentary Feature Film,,False,False,What Now? Remind Me,nm0684666,Joaquim Pinto,What Now? Remind Me,2013.0,Others,6742
tt2338864,2014,EDA Award,Best Female-Directed Narrative,True,True,Finsterworld,nm2746964,Frauke Finsterwalder,Finsterworld,2015.0,Drama,656186
tt2403393,2015,Audience Award,,False,False,Desert Dancer,nm1995070,Richard Raymond,Desert Dancer,2015.0,Others,640963
tt3172532,2015,Audience Award,,False,True,The Diary of a Teenage Girl,nm1716636,Marielle Heller,The Diary of a Teenage Girl,2015.0,Comedy,3487288
tt2870648,2015,Audience Award,,False,False,Amy,nm0438090,Asif Kapadia,Amy,2015.0,Others,34392868
tt3813310,2015,Audience Award,,False,False,Cop Car,nm1218281,Jon Watts,Cop Car,2015.0,Others,298326
tt3062976,2015,Audience Award,,False,False,Learning to Drive,nm0170043,Isabel Coixet,Learning to Drive,2015.0,Comedy,10095933
tt0903657,2015,Audience Award,,False,False,Love & Mercy,nm0688361,Bill Pohlad,Love & Mercy,2015.0,Others,44111748
tt1881002,2015,Audience Award,,False,False,Maggie,nm3918746,Henry Hobson,Maggie,2015.0,Drama,1699137
tt3844362,2015,Audience Award,,False,False,The Overnight,nm2674307,Patrick Brice,The Overnight,2015.0,Comedy,2378428
tt0420293,2015,Audience Award,,False,True,The Stanford Prison Experiment,nm1547859,Kyle Patrick Alvarez,The Stanford Prison Experiment,2015.0,Others,1417376
tt3623668,2015,Audience Award,,False,False,Under Milk Wood,nm0020728,Kevin Allen,Under Milk Wood,2015.0,Drama,8427
tt3678656,2015,Audience Award,,False,False,You're Ugly Too,nm3254164,Mark Noonan,You're Ugly Too,2015.0,Comedy,94953
tt3544082,2015,The Michael Powell Award for Best British Feature Film,,True,True,45 Years,nm0354091,Andrew Haigh,45 Years,2015.0,Drama,20059284
tt2552394,2015,The Michael Powell Award for Best British Feature Film,,False,False,Barney Thomson,nm0001015,Robert Carlyle,Barney Thomson,2015.0,Comedy,1430845
tt4222028,2015,The Michael Powell Award for Best British Feature Film,,False,True,Black Mountain Poets,nm2199177,Jamie Adams,Black Mountain Poets,2016.0,Comedy,25456
tt4600312,2015,The Michael Powell Award for Best British Feature Film,,False,False,Iona,nm2989742,Scott Graham,Iona,2016.0,Drama,77524
tt3970806,2015,The Michael Powell Award for Best British Feature Film,,False,False,The Incident,nm2121557,Jane Linfoot,The Incident,2016.0,Drama,2542
tt3876702,2015,The Michael Powell Award for Best British Feature Film,,False,False,The Violators,nm6641253,Helen Walsh,The Violators,2016.0,Drama,1973
tt1708135,2015,Best International Feature Film,,False,False,13 Minutes,nm0386570,Oliver Hirschbiegel,Elser,2017.0,Others,1565528
tt3685622,2015,Best International Feature Film,,False,False,600 Miles,nm2239581,Gabriel Ripstein,600 Miles,2016.0,Drama,299969
tt3850214,2015,Best International Feature Film,,False,False,Dope,nm0266622,Rick Famuyiwa,Dope,2015.0,Comedy,38008319
tt4012914,2015,Best International Feature Film,,False,False,Paradise in Service,nm0633080,Doze Niu,Paradise in Service,2014.0,Drama,127873
tt2415458,2015,Best Documentary Feature Film,,True,True,The Wolfpack,nm1145920,Crystal Moselle,The Wolfpack,2015.0,Others,2908086
tt3249414,2015,Best Documentary Feature Film,,False,False,Above and Below,nm1348248,Nicolas Steiner,Above and Below,2016.0,Others,1269
tt1674785,2015,Best Documentary Feature Film,,False,False,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,nm0864263,Douglas Tirola,Drunk Stoned Brilliant Dead: The Story of the National Lampoon,2015.0,Others,134591
tt2822584,2015,Best Documentary Feature Film,,False,False,Future Shock! The Story of 2000AD,nm5613749,Paul Goodwin,Future Shock! The Story of 2000AD,2014.0,Others,247
tt3132632,2015,Best Documentary Feature Film,,False,False,Misery Loves Comedy,nm0001629,Kevin Pollak,Misery Loves Comedy,2015.0,Comedy,42412
tt1322313,2015,Best Documentary Feature Film,,False,False,Sunshine Superman,nm3192252,Marah Strauch,Sunshine Superman,2015.0,Others,198601
tt3892434,2015,Best Documentary Feature Film,,False,False,That Sugar Film,nm0303902,Damon Gameau,That Sugar Film,2015.0,Others,1316961
tt3907314,2015,Best Documentary Feature Film,,False,False,The Iron Ministry,nm3723535,J.P. Sniadecki,The Iron Ministry,2015.0,Others,7747
tt4136056,2015,Best Documentary Feature Film,,False,False,The Seven Five,nm1183164,Tiller Russell,The Seven Five,2015.0,Others,105030
tt4698684,2016,Audience Award,,True,True,Hunt for the Wilderpeople,nm0169806,Taika Waititi,Hunt for the Wilderpeople,2016.0,Others,30281263
tt4080728,2016,Audience Award,,False,False,A Man Called Ove,nm0391502,Hannes Holm,A Man Called Ove,2016.0,Comedy,36169514
tt3913244,2016,Audience Award,,False,False,The Carer,nm0248953,János Edelényi,The Carer,2016.0,Comedy,296286
tt4211044,2016,Audience Award,,False,False,Adult Life Skills,nm2074041,Rachel Tunnard,Adult Life Skills,2019.0,Comedy,103810
tt4088268,2016,Audience Award,,False,False,Department Q: A Conspiracy of Faith,nm0596407,Hans Petter Moland,Department Q: A Conspiracy of Faith,2016.0,Drama,10233107
tt5078326,2016,Audience Award,,False,False,Irreplaceable,nm1662707,Thomas Lilti,Irreplaceable,2017.0,Comedy,15821943
tt4919484,2016,Audience Award,,False,False,Little Men,nm0755158,Ira Sachs,Little Men,2016.0,Drama,2924404
tt3471098,2016,Audience Award,,False,False,Maggie's Plan,nm0589182,Rebecca Miller,Maggie's Plan,2015.0,Comedy,9923333
tt4895790,2016,Audience Award,,False,False,Moon Dogs,nm1353167,Philip John,Moon Dogs,2017.0,Comedy,3779
tt5519566,2016,Audience Award,,False,False,The First Monday in May,nm1427149,Andrew Rossi,The First Monday in May,2016.0,Others,1709360
tt5535436,2016,The Michael Powell Award for Best British Feature Film,,False,False,Brakes,nm1665676,Mercedes Grower,Brakes,2017.0,Comedy,11760
tt4528454,2016,The Michael Powell Award for Best British Feature Film,,False,False,Starfish,nm2152272,Bill Clark,Starfish,2017.0,Others,40416
tt4211312,2016,The Michael Powell Award for Best British Feature Film,,False,False,The White King,nm2975353,Alex Helfrecht,The White King,2017.0,Drama,14589
tt3467914,2016,The Michael Powell Award for Best British Feature Film,,False,False,Tommy's Honour,nm0001064,Jason Connery,Tommy's Honour,2017.0,Others,1327517
tt3954660,2016,Best International Feature Film,,True,True,Suntan,nm3030296,Argyris Papadimitropoulos,Suntan,2016.0,Drama,175897
tt4589186,2016,Best International Feature Film,,False,False,Saint Amour,nm0218022,Benoît Delépine,Saint Amour,2016.0,Comedy,3519929
tt3823018,2016,Best International Feature Film,,False,False,Sparrows,nm1242172,Rúnar Rúnarsson,Sparrows,2015.0,Drama,135559
tt5278832,2016,Best International Feature Film,,False,False,The Lure,nm2835452,Agnieszka Smoczynska,The Lure,2016.0,Comedy,227057
tt5280626,2016,Best Documentary Feature Film,,False,False,Becoming Zlatan,nm0314995,Fredrik Gertten,Becoming Zlatan,2016.0,Others,1015006
tt5497906,2016,Best Documentary Feature Film,,False,False,Bugs,nm1350736,Andreas Johnsen,Bugs,2017.0,Others,7748
tt5378224,2016,Best Documentary Feature Film,,False,False,Gary Numan: Android in La La Land,nm5486153,Steve Read,Gary Numan: Android in La La Land,2016.0,Others,24811
tt5746140,2016,Best Documentary Feature Film,,False,False,The Islands and the Whales,nm4571157,Mike Day,The Islands and the Whales,2017.0,Others,16520
tt5278868,2016,Best Documentary Feature Film,,False,False,The Lovers & the Despot,nm5366685,Ross Adam,The Lovers & the Despot,2016.0,Others,159865
tt5467140,2016,Best Documentary Feature Film,,False,False,The Pretty Ones,nm5594052,Melisa Liebenthal,Las lindas,2016.0,Drama,496
tt5129818,2016,Best Documentary Feature Film,,False,False,Under the Sun,nm0543882,Vitaliy Manskiy,Under the Sun,2016.0,Others,441089
tt3823098,2017,Audience Award,,False,False,Edie,nm0403038,Simon Hunter,Edie,2018.0,Drama,2692264
tt5089534,2017,Audience Award,,False,False,Freak Show,nm0836548,Trudie Styler,Freak Show,2018.0,Comedy,41603
tt4625324,2017,Audience Award,,False,False,Satan Said Dance,nm3106449,Katarzyna Roslaniec,Satan Said Dance,2017.0,Drama,141929
tt2062700,2017,Audience Award,,False,False,Song to Song,nm0000517,Terrence Malick,Song to Song,2017.0,Drama,2328752
tt4353996,2017,Audience Award,,False,False,The King's Choice,nm0691547,Erik Poppe,The King's Choice,2017.0,Others,10544361
tt5666304,2017,Audience Award,,False,False,The Little Hours,nm1337885,Jeff Baena,The Little Hours,2017.0,Comedy,3436813
tt3739110,2017,Audience Award,,False,False,The Yellow Birds,nm1633043,Alexandre Moors,The Yellow Birds,2018.0,Drama,58764
tt5226984,2017,Audience Award,,False,False,Tom of Finland,nm1933648,Dome Karukoski,Tom of Finland,2017.0,Others,2272036
tt4843762,2017,Audience Award,,False,False,Waterboys,nm0922520,Robert Jan Westdijk,Waterboys,2016.0,Comedy,224219
tt5635086,2017,The Michael Powell Award for Best British Feature Film,Best Film,True,True,God's Own Country,nm0497274,Francis Lee,God's Own Country,2017.0,Drama,3047086
tt3717804,2017,The Michael Powell Award for Best British Feature Film,Best Film,False,False,England Is Mine,nm4317210,Mark Gill,England Is Mine,2017.0,Others,381785
tt4560008,2017,The Michael Powell Award for Best British Feature Film,Best Film,False,False,This Beautiful Fantastic,nm2868171,Simon Aboud,This Beautiful Fantastic,2017.0,Comedy,372324
tt5271794,2017,The Michael Powell Award for Best British Feature Film,The Michael Powell Award for Best British Feature Film,False,False,That Good Night,nm0836557,Eric Styles,That Good Night,2017.0,Drama,83882
tt5467554,2017,Best Performance in a British Feature Film,Best Performance,True,True,Daphne,nm2387806,Emily Beecham,Daphne,2017.0,Comedy,223092
tt5634088,2017,Best Performance in a British Feature Film,Best Performance,True,True,Kaleidoscope,nm0717176,Anne Reid,Kaleidoscope,2017.0,Others,7235
tt5937296,2017,Best International Feature Film,,True,True,Glory,nm1571492,Kristina Grozeva,Glory,2016.0,Drama,112210
tt5207262,2017,Best International Feature Film,,False,False,Hostages,nm2475544,Rezo Gigineishvili,Hostages,2017.0,Others,376106
tt4769824,2017,Best International Feature Film,,False,False,In This Corner of the World,nm0441090,Sunao Katabuchi,In This Corner of the World,2017.0,Others,20533177
tt3721954,2017,Best International Feature Film,,False,False,Maudie,nm0909532,Aisling Walsh,Maudie,2016.0,Others,16835135
tt6333086,2017,Best International Feature Film,,False,False,Menashe,nm2922880,Joshua Z Weinstein,Menashe,2017.0,Drama,3826445
tt6484982,2017,Best International Feature Film,,False,False,Newton,nm3536895,Amit Masurkar,Newton,2017.0,Drama,15076
tt4384088,2017,Best International Feature Film,,False,False,Rage,nm0498212,Sang-il Lee,Rage,2017.0,Drama,13999797
tt6166002,2017,Best Documentary Feature Film,,True,True,Donkeyote,nm1872105,Chico Pereira,Donkeyote,2017.0,Others,44571
tt5116402,2017,Best Documentary Feature Film,,False,False,Amazona,nm7655131,Nicolas van Hemelryck,Amazona,2017.0,Others,103652
tt5921198,2017,Best Documentary Feature Film,,False,False,Correspondências,nm0326946,Rita Azevedo Gomes,Correspondências,2016.0,Others,2060
tt5154310,2017,Best Documentary Feature Film,,False,False,Frágil equilibrio,nm6093163,Guillermo García López,Frágil equilibrio,2016.0,Others,99975
tt6333074,2017,Best Documentary Feature Film,,False,False,Last Men in Aleppo,nm5926047,Feras Fayyad,Last Men in Aleppo,2017.0,Others,30539
tt6263828,2017,Best Documentary Feature Film,,False,False,Leaning Into The Wind,nm0726123,Thomas Riedelsheimer,Leaning Into the Wind: Andy Goldsworthy,2017.0,Others,891353
tt6760956,2017,Best Documentary Feature Film,,False,False,Pecking Order,nm5409199,Slavko Martinov,Pecking Order,2017.0,Others,411987
tt6223974,2017,Best Documentary Feature Film,,False,False,The Farthest,nm0721707,Emer Reynolds,The Farthest,2017.0,Others,62132
tt6433880,2018,Audience Award,,False,False,Anna and the Apocalypse,nm3781554,John McPhail,Anna and the Apocalypse,2017.0,Comedy,1259033
tt7158430,2018,Audience Award,,False,False,Hearts Beat Loud,nm1417640,Brett Haley,Hearts Beat Loud,2018.0,Comedy,4871257
tt5460880,2018,Audience Award,,False,False,Ideal Home,nm0281598,Andrew Fleming,Ideal Home,2018.0,Comedy,149871
tt3906082,2018,Audience Award,,False,False,Mary Shelley,nm2223783,Haifaa Al-Mansour,Mary Shelley,2018.0,Others,2249531
tt6982352,2018,Audience Award,,False,False,Never Leave Me,nm1548101,Aida Begic,Never Leave Me,2018.0,Drama,298666
tt7689964,2018,Audience Award,,False,False,RBG,nm3792517,Julie Cohen,RBG,2018.0,Others,29340540
tt5473090,2018,Audience Award,,False,False,Swinging Safari,nm0254632,Stephan Elliott,Swinging Safari,2019.0,Comedy,1236408
tt4463816,2018,Audience Award,,False,False,Terminal,nm2389363,Vaughn Stein,Terminal,2018.0,Others,857254
tt6987468,2018,The Michael Powell Award for Best British Feature Film,Best Film,False,False,My Friend the Polish Girl,nm0051572,Ewa Banaszkiewicz,My Friend the Polish Girl,2019.0,Drama,3129
tt6490394,2018,Best Performance in a British Feature Film,Best Performance,True,True,Jellyfish,nm8756134,Liv Hill,Jellyfish,2018.0,Drama,40099
tt7011436,2018,Best International Feature Film,,False,False,Diving,nm0491259,Mélanie Laurent,Diving,2018.0,Drama,184693
