tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt4863784,2015,Golden Leopard,,False,False,I Promise You Anarchy,nm2785946,Julio Hernández Cordón,I Promise You Anarchy,2016.0,Drama,6721
tt4288636,2015,Golden Leopard,,False,True,James White,nm1317614,Josh Mond,James White,2015.0,Drama,218292
tt2188860,2015,Golden Leopard,,False,True,Lost and Beautiful,nm2754122,Pietro Marcello,Lost and Beautiful,2016.0,Drama,16687
tt4881016,2015,Golden Leopard,,False,False,No Home Movie,nm0001901,Chantal Akerman,No Home Movie,2015.0,Others,70392
tt4881032,2015,Golden Leopard,,False,False,On Football,nm1137549,Sergio Oksman,On Football,2016.0,Others,640
tt3430416,2015,Golden Leopard,,False,False,Schneider vs. Bax,nm0912334,Alex van Warmerdam,Schneider vs. Bax,2015.0,Comedy,299409
tt4881172,2015,Golden Leopard,,False,False,The Sky Trembles and the Earth Is Afraid and the Two Eyes Are Not Brothers,nm4234237,Ben Rivers,The Sky Trembles and the Earth Is Afraid and the Two Eyes Are Not Brothers,2015.0,Drama,6970
tt4482858,2015,Golden Leopard,,False,True,Tikkun,nm3844801,Avishai Sivan,Tikkun,2015.0,Drama,29364
tt4880956,2015,Golden Leopard,,False,False,Winter Song,nm0409646,Otar Iosseliani,Winter Song,2016.0,Comedy,16676
tt4193400,2015,Audience Award,,True,True,The People vs. Fritz Bauer,nm0470081,Lars Kraume,The People vs. Fritz Bauer,2016.0,Others,3602026
tt4613272,2015,Golden Leopard - Filmmakers of the Present,,False,True,Kaili Blues,nm7267981,Gan Bi,Kaili Blues,2016.0,Drama,1038151
tt4042814,2015,Golden Leopard - Filmmakers of the Present,,False,True,Keeper,nm1879267,Guillaume Senez,Keeper,2016.0,Drama,33367
tt4333408,2015,Golden Leopard - Filmmakers of the Present,,False,False,Le grand jeu,nm3033662,Nicolas Pariser,Le grand jeu,2015.0,Drama,244941
tt4160256,2015,Golden Leopard - Filmmakers of the Present,,False,True,Olmo & the Seagull,nm3525467,Petra Costa,Olmo & the Seagull,2016.0,Others,6841
tt4881328,2015,Golden Leopard - Filmmakers of the Present,,False,False,Siembra,nm7472574,Ángela Maria Osorio Rojas,Siembra,2016.0,Drama,15563
tt4691974,2015,Golden Leopard - Filmmakers of the Present,,False,False,The Movement,nm3028737,Benjamín Naishtat,The Movement,2016.0,Drama,4659
tt4952502,2015,Critics Week Award,,False,True,Lampedusa in Winter,nm4272229,Jakob Brossmann,Lampedusa in Winter,2016.0,Others,14987
tt4417022,2015,Critics Week Award,,False,False,The Ground We Won,nm1495963,Christopher Pryor,The Ground We Won,2015.0,Others,228578
tt4074502,2015,Swiss Film Score Award,,True,True,Dark Star: H.R. Giger's World,nm0771034,Peter Scherer,Dark Star: H.R. Giger's World,2015.0,Others,132633
tt4080768,2015,Variety Piazza Grande Award,,True,True,Summertime,nm0181117,Catherine Corsini,Summertime,2016.0,Drama,4093219
tt3774092,2015,Variety Piazza Grande Award,,False,False,Amnesia,nm0775447,Barbet Schroeder,Amnesia,2017.0,Drama,18164
tt2979920,2015,Variety Piazza Grande Award,,False,False,Bombay Velvet,nm0440604,Anurag Kashyap,Bombay Velvet,2015.0,Others,1299388
tt4163636,2015,Variety Piazza Grande Award,,False,False,Florida,nm0494355,Philippe Le Guay,Florida,2015.0,Comedy,3134509
tt2582496,2015,Variety Piazza Grande Award,,False,False,Me and Earl and the Dying Girl,nm0004234,Alfonso Gomez-Rejon,Me and Earl and the Dying Girl,2015.0,Comedy,16953973
tt4116116,2015,Variety Piazza Grande Award,,False,False,My Internship in Canada,nm0265852,Philippe Falardeau,My Internship in Canada,2016.0,Comedy,176373
tt3623726,2015,Variety Piazza Grande Award,,False,False,Ricki and the Flash,nm0001129,Jonathan Demme,Ricki and the Flash,2015.0,Comedy,73075035
tt1798684,2015,Variety Piazza Grande Award,,False,False,Southpaw,nm0298807,Antoine Fuqua,Southpaw,2015.0,Drama,154614153
tt4972904,2015,Variety Piazza Grande Award,,False,False,The Violin Teacher,nm0532509,Sérgio Machado,The Violin Teacher,2016.0,Drama,800322
tt3152624,2015,Variety Piazza Grande Award,,False,False,Trainwreck,nm0031976,Judd Apatow,Trainwreck,2015.0,Comedy,268777051
tt4466946,2015,Variety Piazza Grande Award,,False,False,Vanity,nm0047049,Lionel Baier,Vanity,2016.0,Drama,32372
tt4413794,2015,Doc Alliance Selection Award,,True,True,Homeland (Iraq Year Zero),nm3035371,Abbas Fahdel,Homeland (Iraq Year Zero),2016.0,Others,5266
tt5451054,2016,Golden Leopard,Best Film,True,True,Godless,nm2432218,Ralitza Petrova,Godless,2016.0,Drama,7160
tt5974374,2016,Golden Leopard,Best Film,False,False,"Brooks, Meadows and Lovely Faces",nm0621915,Yusri Nasrullah,"Brooks, Meadows and Lovely Faces",2016.0,Drama,45422
tt5921198,2016,Golden Leopard,Best Film,False,False,Correspondências,nm0326946,Rita Azevedo Gomes,Correspondências,2016.0,Others,2060
