tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt0420548,2004,Golden Seashell,,False,True,Bombón: El Perro,nm0815044,Carlos Sorin,Bombón: El Perro,2005.0,Drama,1882178
tt0386342,2004,Golden Seashell,,False,False,Brothers,nm0081540,Susanne Bier,Brothers,2005.0,Drama,1177806
tt0375342,2004,Golden Seashell,,False,False,Hours of Light,nm0559120,Manolo Matji,Hours of Light,2004.0,Drama,500462
tt0424234,2004,Golden Seashell,,False,False,Letter from an Unknown Woman,nm1292891,Jinglei Xu,Letter from an Unknown Woman,2005.0,Drama,102
tt0364270,2004,Golden Seashell,,False,True,Little Sky,nm0579653,María Victoria Menis,Little Sky,2005.0,Drama,89127
tt0363826,2004,Golden Seashell,,False,False,My Father Is an Engineer,nm0350168,Robert Guédiguian,My Father Is an Engineer,2004.0,Drama,1179288
tt0383862,2004,Golden Seashell,,False,False,Roma,nm0034899,Adolfo Aristarain,Roma,2005.0,Drama,1917809
tt0376890,2004,Golden Seashell,,False,False,Silver City,nm0000626,John Sayles,Silver City,2004.0,Comedy,3236471
tt0348593,2004,Golden Seashell,,False,False,The Door in the Floor,nm0931095,Tod Williams,The Door in the Floor,2004.0,Comedy,14253632
tt0325675,2004,Best New Director - Special Mention,,True,True,Boats Out of Watermelon Rinds,nm1204496,Ahmet Uluçay,Boats Out of Watermelon Rinds,2005.0,Comedy,17728
tt0382621,2004,Horizons Award - Special Mention,,True,True,Cronicas,nm0017343,Damián Alcázar,Cronicas,2005.0,Others,1452750
tt0402417,2004,Horizons Award - Special Mention,,True,True,The Other Side of the Street,nm0005244,Fernanda Montenegro,The Other Side of the Street,2004.0,Drama,149893
tt0318462,2004,Audience Award,,True,True,The Motorcycle Diaries,nm0758574,Walter Salles,The Motorcycle Diaries,2004.0,Others,99655167
tt0385017,2004,Youth Jury Award,,True,True,In My Father's Den,nm0568899,Brad McGann,In My Father's Den,2005.0,Drama,2138704
tt0288569,2004,Films in Progress Award,,True,True,Iluminados por el fuego,nm0061944,Tristán Bauer,Iluminados por el fuego,2006.0,Others,983112
tt0360845,2004,FIPRESCI Film of the Year,,True,True,Notre musique,nm0000419,Jean-Luc Godard,Notre musique,2004.0,Drama,580442
