tconst,Year,awardName,categoryName,isWinner,otherAwards,primaryNominees,nconst,secondaryNominees,Name,releaseYear,Genre1,AdjustedTotalGross
tt2299842,2012,Audience Award,,True,True,Pieta,nm1104118,Ki-duk Kim,Pieta,2013.0,Others,4012548
tt2741806,2013,Grand Prize,,True,False,In Bloom,nm2206574,Nana Ekvtimishvili,In Bloom,2014.0,Drama,167507
tt3661798,2014,Grand Prize,,False,False,A Girl at My Door,nm4772133,July Jung,A Girl at My Door,2014.0,Drama,613282
tt3569978,2014,Grand Prize,,False,True,Next to Her,nm2135674,Asaf Korman,Next to Her,2014.0,Drama,1695
tt3170902,2014,Grand Prize,,False,False,Theeb,nm3578681,Naji Abu Nowar,Theeb,2015.0,Others,1149738
tt3966942,2014,Audience Award,,True,True,The President,nm0538532,Mohsen Makhmalbaf,The President,2014.0,Drama,24664
tt4923042,2015,Grand Prize,,True,True,Tharlo,nm2120871,Pema Tseden,Tharlo,2016.0,Drama,188749
tt3752930,2015,Audience Award,,True,True,Dearest,nm0151066,Peter Ho-Sun Chan,Dearest,2014.0,Drama,54330157
tt6312872,2016,Grand Prize,,False,False,Knife in the Clear Water,nm8182350,Xuebo Wang,Knife in the Clear Water,2016.0,Drama,94473
tt6129730,2016,Grand Prize,,False,False,Our Love Story,nm6293229,Hyun-ju Lee,Our Love Story,2016.0,Drama,154488
tt5502816,2016,Grand Prize,,False,True,The World of Us,nm6020022,Ga-eun Yoon,The World of Us,2017.0,Drama,255780
tt5923026,2017,Grand Prize,,True,False,Marlina the Murderer in Four Acts,nm3029226,Mouly Surya,Marlina the Murderer in Four Acts,2017.0,Drama,45708
tt8305116,2018,Grand Prize,,True,False,Ayka,nm0245361,Sergei Dvortsevoy,Ayka,2019.0,Drama,43523
tt8020896,2018,Grand Prize,,False,False,An Elephant Sitting Still,nm8904554,Bo Hu,An Elephant Sitting Still,2019.0,Drama,72155
tt8836292,2018,Grand Prize,,False,True,Jinpa,nm2120871,Pema Tseden,Jinpa,2019.0,Drama,1520781
tt8185182,2018,Grand Prize,,False,True,Long Day's Journey Into Night,nm7267981,Gan Bi,Long Day's Journey Into Night,2018.0,Drama,42971620
tt8696440,2018,Grand Prize,,False,False,Sibel,nm1597572,Guillaume Giovanetti,Sibel,2018.0,Drama,419053
